,Avg. $/ML,Avg. Annual Profit ($),Avg. Annual Profit ($M),Avg. Dryland Area (Ha),Avg. GPWUI,Avg. IWUI,Avg. Irrigated Area (Ha),Avg. ML,Avg. ML/Ha,Income Volatility,Total GW Used (ML),Total Rainfall (mm),Total SW Used (ML),SW Allocation Index,gw_trigger_current_rules,gw_trigger_proposed_rules,gw_trigger_norm_dist,Ecology Index,Recreation Index
52,23.3866025238,67816659.1421,67.8166591421,0.743665154981,0.574671520595,1.33089034559,0.256334845019,241650.673974,0.890921191654,0.519480382856,7087782.68587,129436.477156,20444169.0382,0.989040261004,0.367481902442,0.507746431229,0.123601301832,0.485254059639,0.727764693297
53,23.4448106913,68022733.2809,68.0227332809,0.741635749067,0.575296331798,1.32527665141,0.258364250933,241783.189524,0.878794389343,0.519994781513,6868037.38958,129436.477156,20504166.1546,0.989117745092,0.378915499628,0.526858805223,0.157551235912,0.489784120051,0.727819505024
54,24.8010862378,67117820.1693,67.1178201693,0.743665154981,0.577091576513,1.35882424425,0.256334845019,225520.431933,0.857037220426,0.532548577238,7087782.68587,129436.477156,19397059.7442,0.98902320545,0.367481902442,0.507746431229,0.119594268837,0.485180218692,0.727760260279
55,23.9008192096,67629304.4541,67.6293044541,0.743665154981,0.576289956902,1.43948456311,0.256334845019,235798.418529,0.856403404072,0.521478710082,6015744.96208,129436.477156,20449510.7734,0.989000715637,0.36584973953,0.500744198633,0.0342054364861,0.487234094646,0.727707839347
56,23.3866025238,67816659.1421,67.8166591421,0.743665154981,0.574671520595,1.33089034559,0.256334845019,241650.673974,0.890921191654,0.519480382856,7087782.68587,129436.477156,20444169.0382,0.989040261004,0.367481902442,0.507746431229,0.123601301832,0.485254059639,0.727764693297
57,16.0451278206,68519266.2275,68.5192662275,0.666233687701,0.551999337538,1.62645974605,0.333766312299,355867.458093,1.6482731094,0.382350803443,18623492.8991,129436.477156,47699136.7838,1.0,0.364335971856,0.50277383127,0.119296863048,0.486391597173,0.730158111268
58,16.0451278206,68519266.2275,68.5192662275,0.666233687701,0.551999337538,1.62645974605,0.333766312299,355867.458093,1.6482731094,0.382350803443,18623492.8991,129436.477156,47699136.7838,1.0,0.364335971856,0.50277383127,0.119296863048,0.486391597173,0.730158111268
59,16.0451278206,68519266.2275,68.5192662275,0.666233687701,0.551999337538,1.62645974605,0.333766312299,355867.458093,1.6482731094,0.382350803443,18623492.8991,129436.477156,47699136.7838,1.0,0.364335971856,0.50277383127,0.119296863048,0.486391597173,0.730158111268
60,21.7941308955,63555055.3741,63.5550553741,0.806778645782,0.56996381716,0.784063032234,0.193221354218,243012.884519,1.29720677724,0.379239776917,8921270.56206,129436.477156,21295941.6363,1.0,0.483847506935,0.666666666667,0.534287495924,0.529181970324,0.767781473376
61,16.0451278206,68519266.2275,68.5192662275,0.666233687701,0.551999337538,1.62645974605,0.333766312299,355867.458093,1.6482731094,0.382350803443,18623492.8991,129436.477156,47699136.7838,1.0,0.364335971856,0.50277383127,0.119296863048,0.486391597173,0.730158111268
62,16.0451278206,68519266.2275,68.5192662275,0.666233687701,0.551999337538,1.62645974605,0.333766312299,355867.458093,1.6482731094,0.382350803443,18623492.8991,129436.477156,47699136.7838,1.0,0.364335971856,0.50277383127,0.119296863048,0.486391597173,0.730158111268
63,23.3866025238,67816659.1421,67.8166591421,0.743665154981,0.574671520595,1.33089034559,0.256334845019,241650.673974,0.890921191654,0.519480382856,7087782.68587,129436.477156,20444169.0382,0.989040261004,0.367481902442,0.507746431229,0.123601301832,0.485254059639,0.727764693297
64,16.0451278206,68519266.2275,68.5192662275,0.666233687701,0.551999337538,1.62645974605,0.333766312299,355867.458093,1.6482731094,0.382350803443,18623492.8991,129436.477156,47699136.7838,1.0,0.364335971856,0.50277383127,0.119296863048,0.486391597173,0.730158111268
65,16.0451278206,68519266.2275,68.5192662275,0.666233687701,0.551999337538,1.62645974605,0.333766312299,355867.458093,1.6482731094,0.382350803443,18623492.8991,129436.477156,47699136.7838,1.0,0.364335971856,0.50277383127,0.119296863048,0.486391597173,0.730158111268
66,16.0451278206,68519266.2275,68.5192662275,0.666233687701,0.551999337538,1.62645974605,0.333766312299,355867.458093,1.6482731094,0.382350803443,18623492.8991,129436.477156,47699136.7838,1.0,0.364335971856,0.50277383127,0.119296863048,0.486391597173,0.730158111268
67,19.6717509562,63070485.9502,63.0704859502,0.737242506849,0.545140268473,1.55802128749,0.262757493151,267178.749918,1.77055811017,0.502228122073,18797439.5599,129436.477156,37288675.5034,1.0,0.364716527975,0.503991610852,0.141635264993,0.480359887003,0.731799353834
68,16.0467139219,68518244.8879,68.5182448879,0.666233687701,0.552019955089,1.62685121652,0.333766312299,355826.979184,1.64775476064,0.382357158923,18606364.5077,129436.477156,47695408.0415,1.0,0.359295717475,0.492693322509,0.0931110217637,0.485542746231,0.729945866697
69,19.6099059678,64458490.1821,64.4584901821,0.753264016956,0.541924654371,1.34141066899,0.246735983044,273919.765721,1.96145026035,0.379614613475,19142444.82,129436.477156,39202045.8997,1.0,0.387651376767,0.534571409242,0.161252127869,0.489353684688,0.730557733319
70,16.0451278206,68519266.2275,68.5192662275,0.666233687701,0.551999337538,1.62645974605,0.333766312299,355867.458093,1.6482731094,0.382350803443,18623492.8991,129436.477156,47699136.7838,1.0,0.364335971856,0.50277383127,0.119296863048,0.486391597173,0.730158111268
71,16.0442657919,68526236.0995,68.5262360995,0.666233687701,0.551978454333,1.62458204925,0.333766312299,355922.779455,1.64941572294,0.382164516902,18604055.9454,129436.477156,47764549.8168,1.0,0.361773560652,0.49888370205,0.108834572665,0.485019012973,0.732069317906
72,17.7203792029,75627984.7926,75.6279847926,0.61627573832,0.577607821861,1.9045469913,0.38372426168,355654.469575,1.29078961013,0.353017197971,15263017.9354,129436.477156,44449417.3995,1.0,0.344513226439,0.471348352615,0.012303923756,0.475189178618,0.731002821295
73,16.0451278206,68519266.2275,68.5192662275,0.666233687701,0.551999337538,1.62645974605,0.333766312299,355867.458093,1.6482731094,0.382350803443,18623492.8991,129436.477156,47699136.7838,1.0,0.364335971856,0.50277383127,0.119296863048,0.486391597173,0.730158111268
74,28.3619451883,56534435.406,56.534435406,0.817116399188,0.559777565481,1.23317880264,0.182883600812,166110.008295,1.35486698184,0.620397256353,9223076.05159,129436.477156,20648730.4183,0.990209340659,0.370213449699,0.512448413504,0.148685165701,0.483636864983,0.729271510195
75,16.0418042232,68519310.6839,68.5193106839,0.666233687701,0.551933909568,1.62648486253,0.333766312299,355941.418904,1.64815208043,0.382321256684,18685760.8822,129436.477156,47631998.8802,0.998512333452,0.379008524457,0.525945470536,0.163279938139,0.504085485464,0.726224724397
76,15.4307533383,66066202.726,66.066202726,0.700200907615,0.529477247633,1.41651928867,0.299799092385,356788.600863,1.96243331018,0.430352929518,20953006.846,129436.477156,49974596.3806,0.994299113603,0.388344834585,0.539645490833,0.20400916991,0.509062918161,0.726497149561
77,16.0451278206,68519266.2275,68.5192662275,0.666233687701,0.551999337538,1.62645974605,0.333766312299,355867.458093,1.6482731094,0.382350803443,18623492.8991,129436.477156,47699136.7838,1.0,0.364335971856,0.50277383127,0.119296863048,0.486391597173,0.730158111268
78,16.0451437038,68519187.2119,68.5191872119,0.666233687701,0.551998804357,1.62651411648,0.333766312299,355866.695435,1.64826582478,0.38235211087,18623492.8991,129436.477156,47698843.6681,1.0,0.364479737501,0.502909140112,0.118926872588,0.486378868097,0.730148825829
79,16.0451277672,68519266.3595,68.5192663595,0.666233687701,0.551999336875,1.62645967659,0.333766312299,355867.459962,1.64827313905,0.382350800642,18623492.8991,129436.477156,47699137.977,1.0,0.364369799066,0.502841485691,0.119315880573,0.486404095623,0.730158158671
80,16.0451278206,68519266.2275,68.5192662275,0.666233687701,0.551999337538,1.62645974605,0.333766312299,355867.458093,1.6482731094,0.382350803443,18623492.8991,129436.477156,47699136.7838,1.0,0.364335971856,0.50277383127,0.119296863048,0.486391597173,0.730158111268
81,16.0451278206,68519266.2275,68.5192662275,0.666233687701,0.551999337538,1.62645974605,0.333766312299,355867.458093,1.6482731094,0.382350803443,18623492.8991,129436.477156,47699136.7838,1.0,0.364335971856,0.50277383127,0.119296863048,0.486391597173,0.730158111268
82,16.0412972386,68529399.6077,68.5293996077,0.666233687701,0.551930449698,1.62243105344,0.333766312299,356005.079621,1.65048883882,0.38208026967,18632235.8425,129436.477156,47779549.5764,0.999621717275,0.364911034436,0.503653338746,0.120160466766,0.494913557205,0.732239767221
83,16.0451278206,68519266.2275,68.5192662275,0.666233687701,0.551999337538,1.62645974605,0.333766312299,355867.458093,1.6482731094,0.382350803443,18623492.8991,129436.477156,47699136.7838,1.0,0.364335971856,0.50277383127,0.119296863048,0.486391597173,0.730158111268
84,15.9565641725,68521693.9706,68.5216939706,0.666233687701,0.55232124353,1.61620134828,0.333766312299,357855.306599,1.6491436095,0.382537519489,18623492.8991,129436.477156,47734163.6586,1.0,0.364183749408,0.502570868006,0.120846245889,0.484745619642,0.736608110192
85,23.3866025238,67816659.1421,67.8166591421,0.743665154981,0.574671520595,1.33089034559,0.256334845019,241650.673974,0.890921191654,0.519480382856,7087782.68587,129436.477156,20444169.0382,0.989040261004,0.367481902442,0.507746431229,0.123601301832,0.485254059639,0.727764693297
86,16.0451278206,68519266.2275,68.5192662275,0.666233687701,0.551999337538,1.62645974605,0.333766312299,355867.458093,1.6482731094,0.382350803443,18623492.8991,129436.477156,47699136.7838,1.0,0.364335971856,0.50277383127,0.119296863048,0.486391597173,0.730158111268
87,16.043474563,68518802.124,68.518802124,0.666233687701,0.551970896119,1.62618623465,0.333766312299,355901.71908,1.64844597718,0.382359811693,18632235.8425,129436.477156,47697349.6333,1.0,0.365308504161,0.504093092484,0.118077949458,0.491996781192,0.730068490811
88,16.0534882903,68512224.6642,68.5122246642,0.666233687701,0.55210424167,1.62859491663,0.333766312299,355645.573854,1.64614619579,0.382555454371,18567112.1853,129436.477156,47669935.5012,0.999882872738,0.359338001488,0.491340234084,0.0612858151946,0.481436091356,0.73034490275
89,16.0434483158,68519147.214,68.519147214,0.666233687701,0.551974907198,1.62601813329,0.333766312299,355904.093816,1.64845363756,0.382352608829,18632235.8425,129436.477156,47697657.8688,1.0,0.365249306542,0.504093092484,0.11989344413,0.486727630508,0.730137642767
90,16.0450416512,68519655.1577,68.5196551577,0.666233687701,0.552001547964,1.62619322762,0.333766312299,355871.389259,1.64831392995,0.38234433476,18623492.8991,129436.477156,47700779.307,1.0,0.36514782491,0.504093092484,0.122089989998,0.486728770738,0.730200382504
91,16.0451278206,68519266.2275,68.5192662275,0.666233687701,0.551999337538,1.62645974605,0.333766312299,355867.458093,1.6482731094,0.382350803443,18623492.8991,129436.477156,47699136.7838,1.0,0.364335971856,0.50277383127,0.119296863048,0.486391597173,0.730158111268
92,18.5337772922,65030216.8312,65.0302168312,0.730332680227,0.538962616301,1.58591603167,0.269667319773,292395.049887,2.03403819682,0.381201912286,18874941.2066,129436.477156,47251855.7248,1.0,0.364581219133,0.503145930587,0.116155669712,0.482021554019,0.730367093367
93,17.4658810852,72675279.1367,72.6752791367,0.635602362601,0.567913388572,1.89734596448,0.364397637399,346748.797376,1.40467894854,0.347884667753,16514844.3151,129436.477156,45193328.9392,1.0,0.37235302077,0.51667681483,0.134728859481,0.489346301335,0.730926993162
94,16.0451278206,68519266.2275,68.5192662275,0.666233687701,0.551999337538,1.62645974605,0.333766312299,355867.458093,1.6482731094,0.382350803443,18623492.8991,129436.477156,47699136.7838,1.0,0.364335971856,0.50277383127,0.119296863048,0.486391597173,0.730158111268
95,16.0451278206,68519266.2275,68.5192662275,0.666233687701,0.551999337538,1.62645974605,0.333766312299,355867.458093,1.6482731094,0.382350803443,18623492.8991,129436.477156,47699136.7838,1.0,0.364335971856,0.50277383127,0.119296863048,0.486391597173,0.730158111268
96,23.3866025238,67816659.1421,67.8166591421,0.743665154981,0.574671520595,1.33089034559,0.256334845019,241650.673974,0.890921191654,0.519480382856,7087782.68587,129436.477156,20444169.0382,0.989040261004,0.367481902442,0.507746431229,0.123601301832,0.485254059639,0.727764693297
97,16.0451278206,68519266.2275,68.5192662275,0.666233687701,0.551999337538,1.62645974605,0.333766312299,355867.458093,1.6482731094,0.382350803443,18623492.8991,129436.477156,47699136.7838,1.0,0.364335971856,0.50277383127,0.119296863048,0.486391597173,0.730158111268
98,16.2139379194,69235255.6515,69.2352556515,0.656662269001,0.55527365885,1.66656793845,0.343337730999,355842.280038,1.59402500701,0.375948232497,18454156.7759,129436.477156,47524994.8282,1.0,0.37474629592,0.519518300521,0.143642057314,0.497505218005,0.732556819925
99,16.0451278206,68519266.2275,68.5192662275,0.666233687701,0.551999337538,1.62645974605,0.333766312299,355867.458093,1.6482731094,0.382350803443,18623492.8991,129436.477156,47699136.7838,1.0,0.364335971856,0.50277383127,0.119296863048,0.486391597173,0.730158111268
100,16.0451278206,68519266.2275,68.5192662275,0.666233687701,0.551999337538,1.62645974605,0.333766312299,355867.458093,1.6482731094,0.382350803443,18623492.8991,129436.477156,47699136.7838,1.0,0.364335971856,0.50277383127,0.119296863048,0.486391597173,0.730158111268
101,16.0451278206,68519266.2275,68.5192662275,0.666233687701,0.551999337538,1.62645974605,0.333766312299,355867.458093,1.6482731094,0.382350803443,18623492.8991,129436.477156,47699136.7838,1.0,0.364335971856,0.50277383127,0.119296863048,0.486391597173,0.730158111268
102,16.0451278206,68519266.2275,68.5192662275,0.666233687701,0.551999337538,1.62645974605,0.333766312299,355867.458093,1.6482731094,0.382350803443,18623492.8991,129436.477156,47699136.7838,1.0,0.364335971856,0.50277383127,0.119296863048,0.486391597173,0.730158111268
103,16.0451278206,68519266.2275,68.5192662275,0.666233687701,0.551999337538,1.62645974605,0.333766312299,355867.458093,1.6482731094,0.382350803443,18623492.8991,129436.477156,47699136.7838,1.0,0.364335971856,0.50277383127,0.119296863048,0.486391597173,0.730158111268
104,16.4423491442,70198386.4111,70.1983864111,0.658572503726,0.553567491772,1.63120025059,0.341427496274,355780.398711,1.62034237175,0.369287690371,19022876.1737,129436.477156,47672441.5924,1.0,0.364335971856,0.50277383127,0.11929285397,0.486477883819,0.73037215628
105,16.0624373616,68593185.0558,68.5931850558,0.665325931333,0.552530013932,1.70340891687,0.334674068667,355867.458093,1.63075802575,0.382113860675,18327127.5427,129436.477156,47469199.696,1.0,0.364335971856,0.50277383127,0.119296863048,0.486391597173,0.730158111268
106,15.9415377393,68076827.6217,68.0768276217,0.669489760999,0.549693271576,1.60897798788,0.330510239001,355867.110266,1.68434022839,0.387090211841,18520162.8113,129436.477156,48592551.4354,1.0,0.364335971856,0.50277383127,0.119296863048,0.491035445912,0.730092937869
107,23.3866025238,67816659.1421,67.8166591421,0.743665154981,0.574671520595,1.33089034559,0.256334845019,241650.673974,0.890921191654,0.519480382856,7087782.68587,129436.477156,20444169.0382,0.989040261004,0.367481902442,0.507746431229,0.123601301832,0.485254059639,0.727764693297
